co_seq_municipio,co_seq_macroregiao,co_seq_distrito,co_seq_mesoregiao,co_seq_uf,co_seq_regional,co_seq_polo,co_seq_microregiao,co_seq_consorcio,co_ibge,no_municipio,dst_centro_referencia,obs_municipio,dt_hr_ultima_alteracao,aut_ultima_alteracao,dt_hr_registro,aut_registro
290,,,,15,,,,,1508159,Uruará,0,,20130501000000,Implantação,20130501000000,Implantação
291,,,,15,,,,,1508209,Vigia,0,,20130501000000,Implantação,20130501000000,Implantação
292,,,,15,,,,,1508308,Viseu,0,,20130501000000,Implantação,20130501000000,Implantação
293,,,,15,,,,,1508357,Vitória do Xingu,0,,20130501000000,Implantação,20130501000000,Implantação
294,,,,15,,,,,1508407,Xinguara,0,,20130501000000,Implantação,20130501000000,Implantação
295,,,,16,,,,,1600055,Serra do Navio,0,,20130501000000,Implantação,20130501000000,Implantação
296,,,,16,,,,,1600105,Amapá,0,,20130501000000,Implantação,20130501000000,Implantação
297,,,,16,,,,,1600154,Pedra Branca do Amapari,0,,20130501000000,Implantação,20130501000000,Implantação
298,,,,16,,,,,1600204,Calçoene,0,,20130501000000,Implantação,20130501000000,Implantação
299,,,,16,,,,,1600212,Cutias,0,,20130501000000,Implantação,20130501000000,Implantação
300,,,,16,,,,,1600238,Ferreira Gomes,0,,20130501000000,Implantação,20130501000000,Implantação
301,,,,16,,,,,1600253,Itaubal,0,,20130501000000,Implantação,20130501000000,Implantação
302,,,,16,,,,,1600279,Laranjal do Jari,0,,20130501000000,Implantação,20130501000000,Implantação
303,,,,16,,,,,1600303,Macapá,0,,20130501000000,Implantação,20130501000000,Implantação
304,,,,16,,,,,1600402,Mazagão,0,,20130501000000,Implantação,20130501000000,Implantação
305,,,,16,,,,,1600501,Oiapoque,0,,20130501000000,Implantação,20130501000000,Implantação
306,,,,16,,,,,1600535,Porto Grande,0,,20130501000000,Implantação,20130501000000,Implantação
307,,,,16,,,,,1600550,Pracuúba,0,,20130501000000,Implantação,20130501000000,Implantação
308,,,,16,,,,,1600600,Santana,0,,20130501000000,Implantação,20130501000000,Implantação
309,,,,16,,,,,1600709,Tartarugalzinho,0,,20130501000000,Implantação,20130501000000,Implantação
310,,,,16,,,,,1600808,Vitória do Jari,0,,20130501000000,Implantação,20130501000000,Implantação
311,,,,17,,,,,1700251,Abreulândia,0,,20130501000000,Implantação,20130501000000,Implantação
312,,,,17,,,,,1700301,Aguiarnópolis,0,,20130501000000,Implantação,20130501000000,Implantação
313,,,,17,,,,,1700350,Aliança do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
314,,,,17,,,,,1700400,Almas,0,,20130501000000,Implantação,20130501000000,Implantação
315,,,,17,,,,,1700707,Alvorada,0,,20130501000000,Implantação,20130501000000,Implantação
316,,,,17,,,,,1701002,Ananás,0,,20130501000000,Implantação,20130501000000,Implantação
317,,,,17,,,,,1701051,Angico,0,,20130501000000,Implantação,20130501000000,Implantação
318,,,,17,,,,,1701101,Aparecida do Rio Negro,0,,20130501000000,Implantação,20130501000000,Implantação
319,,,,17,,,,,1701309,Aragominas,0,,20130501000000,Implantação,20130501000000,Implantação
320,,,,17,,,,,1701903,Araguacema,0,,20130501000000,Implantação,20130501000000,Implantação
321,,,,17,,,,,1702000,Araguaçu,0,,20130501000000,Implantação,20130501000000,Implantação
322,,,,17,,,,,1702109,Araguaína,0,,20130501000000,Implantação,20130501000000,Implantação
323,,,,17,,,,,1702158,Araguanã,0,,20130501000000,Implantação,20130501000000,Implantação
324,,,,17,,,,,1702208,Araguatins,0,,20130501000000,Implantação,20130501000000,Implantação
325,,,,17,,,,,1702307,Arapoema,0,,20130501000000,Implantação,20130501000000,Implantação
326,,,,17,,,,,1702406,Arraias,0,,20130501000000,Implantação,20130501000000,Implantação
327,,,,17,,,,,1702554,Augustinópolis,0,,20130501000000,Implantação,20130501000000,Implantação
328,,,,17,,,,,1702703,Aurora do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
329,,,,17,,,,,1702901,Axixá do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
330,,,,17,,,,,1703008,Babaçulândia,0,,20130501000000,Implantação,20130501000000,Implantação
331,,,,17,,,,,1703057,Bandeirantes do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
332,,,,17,,,,,1703073,Barra do Ouro,0,,20130501000000,Implantação,20130501000000,Implantação
333,,,,17,,,,,1703107,Barrolândia,0,,20130501000000,Implantação,20130501000000,Implantação
334,,,,17,,,,,1703206,Bernardo Sayão,0,,20130501000000,Implantação,20130501000000,Implantação
335,,,,17,,,,,1703305,Bom Jesus do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
336,,,,17,,,,,1703602,Brasilândia do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
337,,,,17,,,,,1703701,Brejinho de Nazaré,0,,20130501000000,Implantação,20130501000000,Implantação
338,,,,17,,,,,1703800,Buriti do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
339,,,,17,,,,,1703826,Cachoeirinha,0,,20130501000000,Implantação,20130501000000,Implantação
340,,,,17,,,,,1703842,Campos Lindos,0,,20130501000000,Implantação,20130501000000,Implantação
341,,,,17,,,,,1703867,Cariri do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
342,,,,17,,,,,1703883,Carmolândia,0,,20130501000000,Implantação,20130501000000,Implantação
343,,,,17,,,,,1703891,Carrasco Bonito,0,,20130501000000,Implantação,20130501000000,Implantação
344,,,,17,,,,,1703909,Caseara,0,,20130501000000,Implantação,20130501000000,Implantação
345,,,,17,,,,,1704105,Centenário,0,,20130501000000,Implantação,20130501000000,Implantação
346,,,,17,,,,,1704600,Chapada de Areia,0,,20130501000000,Implantação,20130501000000,Implantação
347,,,,17,,,,,1705102,Chapada da Natividade,0,,20130501000000,Implantação,20130501000000,Implantação
348,,,,17,,,,,1705508,Colinas do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
349,,,,17,,,,,1705557,Combinado,0,,20130501000000,Implantação,20130501000000,Implantação
350,,,,17,,,,,1705607,Conceição do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
351,,,,17,,,,,1706001,Couto Magalhães,0,,20130501000000,Implantação,20130501000000,Implantação
352,,,,17,,,,,1706100,Cristalândia,0,,20130501000000,Implantação,20130501000000,Implantação
353,,,,17,,,,,1706258,Crixás do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
354,,,,17,,,,,1706506,Darcinópolis,0,,20130501000000,Implantação,20130501000000,Implantação
355,,,,17,,,,,1707009,Dianópolis,0,,20130501000000,Implantação,20130501000000,Implantação
356,,,,17,,,,,1707108,Divinópolis do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
357,,,,17,,,,,1707207,Dois Irmãos do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
358,,,,17,,,,,1707306,Dueré,0,,20130501000000,Implantação,20130501000000,Implantação
359,,,,17,,,,,1707405,Esperantina,0,,20130501000000,Implantação,20130501000000,Implantação
360,,,,17,,,,,1707553,Fátima,0,,20130501000000,Implantação,20130501000000,Implantação
361,,,,17,,,,,1707652,Figueirópolis,0,,20130501000000,Implantação,20130501000000,Implantação
362,,,,17,,,,,1707702,Filadélfia,0,,20130501000000,Implantação,20130501000000,Implantação
363,,,,17,,,,,1708205,Formoso do Araguaia,0,,20130501000000,Implantação,20130501000000,Implantação
364,,,,17,,,,,1708254,Fortaleza do Tabocão,0,,20130501000000,Implantação,20130501000000,Implantação
365,,,,17,,,,,1708304,Goianorte,0,,20130501000000,Implantação,20130501000000,Implantação
366,,,,17,,,,,1709005,Goiatins,0,,20130501000000,Implantação,20130501000000,Implantação
367,,,,17,,,,,1709302,Guaraí,0,,20130501000000,Implantação,20130501000000,Implantação
368,,,,17,,,,,1709500,Gurupi,0,,20130501000000,Implantação,20130501000000,Implantação
369,,,,17,,,,,1709807,Ipueiras,0,,20130501000000,Implantação,20130501000000,Implantação
370,,,,17,,,,,1710508,Itacajá,0,,20130501000000,Implantação,20130501000000,Implantação
371,,,,17,,,,,1710706,Itaguatins,0,,20130501000000,Implantação,20130501000000,Implantação
372,,,,17,,,,,1710904,Itapiratins,0,,20130501000000,Implantação,20130501000000,Implantação
373,,,,17,,,,,1711100,Itaporã do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
374,,,,17,,,,,1711506,Jaú do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
375,,,,17,,,,,1711803,Juarina,0,,20130501000000,Implantação,20130501000000,Implantação
376,,,,17,,,,,1711902,Lagoa da Confusão,0,,20130501000000,Implantação,20130501000000,Implantação
377,,,,17,,,,,1711951,Lagoa do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
378,,,,17,,,,,1712009,Lajeado,0,,20130501000000,Implantação,20130501000000,Implantação
379,,,,17,,,,,1712157,Lavandeira,0,,20130501000000,Implantação,20130501000000,Implantação
380,,,,17,,,,,1712405,Lizarda,0,,20130501000000,Implantação,20130501000000,Implantação
381,,,,17,,,,,1712454,Luzinópolis,0,,20130501000000,Implantação,20130501000000,Implantação
382,,,,17,,,,,1712504,Marianópolis do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
383,,,,17,,,,,1712702,Mateiros,0,,20130501000000,Implantação,20130501000000,Implantação
384,,,,17,,,,,1712801,Maurilândia do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
385,,,,17,,,,,1713205,Miracema do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
386,,,,17,,,,,1713304,Miranorte,0,,20130501000000,Implantação,20130501000000,Implantação
387,,,,17,,,,,1713601,Monte do Carmo,0,,20130501000000,Implantação,20130501000000,Implantação
388,,,,17,,,,,1713700,Monte Santo do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
389,,,,17,,,,,1713809,Palmeiras do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
390,,,,17,,,,,1713957,Muricilândia,0,,20130501000000,Implantação,20130501000000,Implantação
391,,,,17,,,,,1714203,Natividade,0,,20130501000000,Implantação,20130501000000,Implantação
392,,,,17,,,,,1714302,Nazaré,0,,20130501000000,Implantação,20130501000000,Implantação
393,,,,17,,,,,1714880,Nova Olinda,0,,20130501000000,Implantação,20130501000000,Implantação
394,,,,17,,,,,1715002,Nova Rosalândia,0,,20130501000000,Implantação,20130501000000,Implantação
395,,,,17,,,,,1715101,Novo Acordo,0,,20130501000000,Implantação,20130501000000,Implantação
396,,,,17,,,,,1715150,Novo Alegre,0,,20130501000000,Implantação,20130501000000,Implantação
397,,,,17,,,,,1715259,Novo Jardim,0,,20130501000000,Implantação,20130501000000,Implantação
398,,,,17,,,,,1715507,Oliveira de Fátima,0,,20130501000000,Implantação,20130501000000,Implantação
399,,,,17,,,,,1715705,Palmeirante,0,,20130501000000,Implantação,20130501000000,Implantação
400,,,,17,,,,,1715754,Palmeirópolis,0,,20130501000000,Implantação,20130501000000,Implantação
401,,,,17,,,,,1716109,Paraíso do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
402,,,,17,,,,,1716208,Paranã,0,,20130501000000,Implantação,20130501000000,Implantação
403,,,,17,,,,,1716307,Pau D'Arco,0,,20130501000000,Implantação,20130501000000,Implantação
404,,,,17,,,,,1716505,Pedro Afonso,0,,20130501000000,Implantação,20130501000000,Implantação
405,,,,17,,,,,1716604,Peixe,0,,20130501000000,Implantação,20130501000000,Implantação
406,,,,17,,,,,1716653,Pequizeiro,0,,20130501000000,Implantação,20130501000000,Implantação
407,,,,17,,,,,1716703,Colméia,0,,20130501000000,Implantação,20130501000000,Implantação
408,,,,17,,,,,1717008,Pindorama do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
409,,,,17,,,,,1717206,Piraquê,0,,20130501000000,Implantação,20130501000000,Implantação
410,,,,17,,,,,1717503,Pium,0,,20130501000000,Implantação,20130501000000,Implantação
411,,,,17,,,,,1717800,Ponte Alta do Bom Jesus,0,,20130501000000,Implantação,20130501000000,Implantação
412,,,,17,,,,,1717909,Ponte Alta do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
413,,,,17,,,,,1718006,Porto Alegre do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
414,,,,17,,,,,1718204,Porto Nacional,0,,20130501000000,Implantação,20130501000000,Implantação
415,,,,17,,,,,1718303,Praia Norte,0,,20130501000000,Implantação,20130501000000,Implantação
416,,,,17,,,,,1718402,Presidente Kennedy,0,,20130501000000,Implantação,20130501000000,Implantação
417,,,,17,,,,,1718451,Pugmil,0,,20130501000000,Implantação,20130501000000,Implantação
418,,,,17,,,,,1718501,Recursolândia,0,,20130501000000,Implantação,20130501000000,Implantação
419,,,,17,,,,,1718550,Riachinho,0,,20130501000000,Implantação,20130501000000,Implantação
420,,,,17,,,,,1718659,Rio da Conceição,0,,20130501000000,Implantação,20130501000000,Implantação
421,,,,17,,,,,1718709,Rio dos Bois,0,,20130501000000,Implantação,20130501000000,Implantação
422,,,,17,,,,,1718758,Rio Sono,0,,20130501000000,Implantação,20130501000000,Implantação
423,,,,17,,,,,1718808,Sampaio,0,,20130501000000,Implantação,20130501000000,Implantação
424,,,,17,,,,,1718840,Sandolândia,0,,20130501000000,Implantação,20130501000000,Implantação
425,,,,17,,,,,1718865,Santa Fé do Araguaia,0,,20130501000000,Implantação,20130501000000,Implantação
426,,,,17,,,,,1718881,Santa Maria do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
427,,,,17,,,,,1718899,Santa Rita do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
428,,,,17,,,,,1718907,Santa Rosa do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
429,,,,17,,,,,1719004,Santa Tereza do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
430,,,,17,,,,,1720002,Santa Terezinha do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
431,,,,17,,,,,1720101,São Bento do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
432,,,,17,,,,,1720150,São Félix do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
433,,,,17,,,,,1720200,São Miguel do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
434,,,,17,,,,,1720259,São Salvador do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
435,,,,17,,,,,1720309,São Sebastião do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
436,,,,17,,,,,1720499,São Valério,0,,20130501000000,Implantação,20130501000000,Implantação
437,,,,17,,,,,1720655,Silvanópolis,0,,20130501000000,Implantação,20130501000000,Implantação
438,,,,17,,,,,1720804,Sítio Novo do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
439,,,,17,,,,,1720853,Sucupira,0,,20130501000000,Implantação,20130501000000,Implantação
440,,,,17,,,,,1720903,Taguatinga,0,,20130501000000,Implantação,20130501000000,Implantação
441,,,,17,,,,,1720937,Taipas do Tocantins,0,,20130501000000,Implantação,20130501000000,Implantação
442,,,,17,,,,,1720978,Talismã,0,,20130501000000,Implantação,20130501000000,Implantação
443,,,,17,,,,,1721000,Palmas,0,,20130501000000,Implantação,20130501000000,Implantação
444,,,,17,,,,,1721109,Tocantínia,0,,20130501000000,Implantação,20130501000000,Implantação
445,,,,17,,,,,1721208,Tocantinópolis,0,,20130501000000,Implantação,20130501000000,Implantação
446,,,,17,,,,,1721257,Tupirama,0,,20130501000000,Implantação,20130501000000,Implantação
447,,,,17,,,,,1721307,Tupiratins,0,,20130501000000,Implantação,20130501000000,Implantação
448,,,,17,,,,,1722081,Wanderlândia,0,,20130501000000,Implantação,20130501000000,Implantação
449,,,,17,,,,,1722107,Xambioá,0,,20130501000000,Implantação,20130501000000,Implantação
450,,,,21,,,,,2100055,Açailândia,0,,20130501000000,Implantação,20130501000000,Implantação
451,,,,21,,,,,2100105,Afonso Cunha,0,,20130501000000,Implantação,20130501000000,Implantação
453,,,,21,,,,,2100204,Alcântara,0,,20130501000000,Implantação,20130501000000,Implantação
454,,,,21,,,,,2100303,Aldeias Altas,0,,20130501000000,Implantação,20130501000000,Implantação
455,,,,21,,,,,2100402,Altamira do Maranhão,0,,20130501000000,Implantação,20130501000000,Implantação
456,,,,21,,,,,2100436,Alto Alegre do Maranhão,0,,20130501000000,Implantação,20130501000000,Implantação
457,,,,21,,,,,2100477,Alto Alegre do Pindaré,0,,20130501000000,Implantação,20130501000000,Implantação
458,,,,21,,,,,2100501,Alto Parnaíba,0,,20130501000000,Implantação,20130501000000,Implantação
459,,,,21,,,,,2100550,Amapá do Maranhão,0,,20130501000000,Implantação,20130501000000,Implantação
460,,,,21,,,,,2100600,Amarante do Maranhão,0,,20130501000000,Implantação,20130501000000,Implantação
